date,akher gur (red sugar)_avg_retail_price,akher gur (red sugar)_avg_wholesale_price,bull (3 years)_avg_retail_price,bull (3 years)_avg_wholesale_price,bull (60 kg meat)_avg_retail_price,bull (60 kg meat)_avg_wholesale_price,chitta gur (red sugar)_avg_retail_price,chitta gur (red sugar)_avg_wholesale_price,cow (2 litre milk)_avg_retail_price,cow (2 litre milk)_avg_wholesale_price,date gur (red sugar)_avg_retail_price,date gur (red sugar)_avg_wholesale_price,firewood - log(doom)_avg_retail_price,firewood - log(doom)_avg_wholesale_price,firewood - mango_avg_retail_price,firewood - mango_avg_wholesale_price,firewood - shal_gozari_avg_retail_price,firewood - shal_gozari_avg_wholesale_price,firewood - shimul_avg_retail_price,firewood - shimul_avg_wholesale_price,firewood - tamarind_wood apple_avg_retail_price,firewood - tamarind_wood apple_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,goat (female - 6 kg meat)_avg_retail_price,goat (female - 6 kg meat)_avg_wholesale_price,goat (male - 6 kg meat)_avg_retail_price,goat (male - 6 kg meat)_avg_wholesale_price,gold (gini)_avg_retail_price,gold (gini)_avg_wholesale_price,gold-tejab_avg_retail_price,gold-tejab_avg_wholesale_price,goor_avg_retail_price,goor_avg_wholesale_price,gram-husk_avg_retail_price,gram-husk_avg_wholesale_price,iodized salt (loose) - ordinary_avg_retail_price,iodized salt (loose) - ordinary_avg_wholesale_price,iodized salt (packed)_avg_retail_price,iodized salt (packed)_avg_wholesale_price,kharh (paddy straw)_avg_retail_price,kharh (paddy straw)_avg_wholesale_price,khesari-husk_avg_retail_price,khesari-husk_avg_wholesale_price,masur-husk_avg_retail_price,masur-husk_avg_wholesale_price,paddy-husk_avg_retail_price,paddy-husk_avg_wholesale_price,ram (6 kg meat)_sheep_avg_retail_price,ram (6 kg meat)_sheep_avg_wholesale_price,silver_avg_retail_price,silver_avg_wholesale_price,sugar (imported)_avg_retail_price,sugar (imported)_avg_wholesale_price,sugar (local)_avg_retail_price,sugar (local)_avg_wholesale_price,sugar (o.m.s._t.c.b.)_avg_retail_price,sugar (o.m.s._t.c.b.)_avg_wholesale_price,wheat-husk_avg_retail_price,wheat-husk_avg_wholesale_price
2019-09-04,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48905.0,,,,,29.5,2760.0,17.0,1527.0,30.5,2927.0,8.5,650.0,31.5,2973.0,22.5,2010.0,10.5,800.0,3575.0,3650.0,829.0,951.0,57.0,5405.0,56.5,5352.0,,,32.5,3078.0
2019-09-05,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48905.0,,,,,29.5,2760.0,17.0,1527.0,30.5,2918.0,8.5,650.0,31.5,2973.0,22.5,2010.0,10.5,800.0,3575.0,3650.0,829.0,951.0,57.0,5405.0,56.5,5354.0,,,32.5,3078.0
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,76.5,6967.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48905.0,,,,,29.5,2760.0,17.0,1527.0,30.5,2925.0,8.5,650.0,31.5,2973.0,22.5,2010.0,10.5,800.0,3575.0,3650.0,829.0,951.0,57.0,5408.0,56.5,5378.0,,,32.5,3078.0
2019-09-09,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48905.0,,,,,29.5,2760.0,17.0,1527.0,30.5,2928.0,8.5,650.0,31.5,2973.0,22.5,2010.0,10.5,800.0,3575.0,3650.0,829.0,951.0,57.0,5417.0,56.5,5366.0,,,32.5,3078.0
2019-09-10,65.0,6000.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,41174.5,48020.0,,,,,,,17.0,1400.0,31.5,2867.0,,,,,,,,,3700.0,3800.0,731.0,855.0,56.0,5417.0,59.0,5650.0,,,,
2019-09-11,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48655.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2904.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5416.0,56.5,5373.0,,,33.0,3165.0
2019-09-12,76.5,6967.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48655.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2907.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5424.0,56.5,5379.0,,,33.0,3149.0
2019-09-13,65.0,6000.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,41174.5,48020.0,,,,,43.0,4200.0,17.0,1400.0,30.0,3000.0,,,42.0,4000.0,33.0,3000.0,12.5,1100.0,3700.0,3800.0,731.0,855.0,55.5,5400.0,,,,,35.0,3600.0
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48655.0,,,,,34.0,3240.0,17.0,1547.0,30.5,2928.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5423.0,56.5,5378.0,,,32.5,3115.0
2019-09-16,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48655.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2904.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5413.0,56.5,5384.0,,,32.5,3115.0
2019-09-17,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41834.5,48655.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2907.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5414.0,56.5,5384.0,,,32.5,3115.0
2019-09-18,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,42525.5,50280.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2910.0,8.5,650.0,34.0,3230.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5431.0,56.5,5364.0,,,32.0,3082.0
2019-09-19,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,42525.5,50280.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2901.0,8.5,650.0,34.0,3205.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5433.0,56.5,5370.0,,,32.0,3065.0
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,78.5,7025.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,638.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41418.5,48707.0,,,,,38.0,3610.0,17.0,1484.0,30.5,2901.0,8.5,650.0,36.0,3440.0,28.0,2505.0,11.5,950.0,3575.0,3650.0,799.0,918.0,57.0,5436.0,56.5,5375.0,,,33.0,3158.0
2019-09-23,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,42525.5,50280.0,,,,,34.0,3240.0,17.0,1547.0,30.5,2925.0,8.5,650.0,34.0,3255.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.5,5448.0,56.5,5378.0,,,32.0,3065.0
2019-09-24,76.5,6940.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,6.5,607.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,42525.5,50280.0,,,,,34.0,3240.0,17.0,1510.0,30.5,2913.0,8.5,650.0,34.0,3255.0,28.0,2505.0,11.0,900.0,3575.0,3650.0,829.0,951.0,57.0,5450.0,57.0,5379.0,,,32.0,3015.0
2019-09-25,77.0,6933.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,7.0,609.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,38.0,3610.0,17.0,1484.0,30.5,2892.0,8.5,650.0,36.0,3473.0,28.0,2505.0,11.5,950.0,3575.0,3650.0,791.5,918.0,57.0,5451.0,56.5,5375.0,,,32.0,3078.0
2019-09-26,76.5,6867.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,77.5,8000.0,,,7.5,588.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,38.0,3610.0,17.0,1484.0,30.5,2895.0,8.5,650.0,36.0,3473.0,28.0,2505.0,11.5,950.0,3575.0,3650.0,791.5,918.0,57.5,5464.0,56.5,5372.0,,,32.0,3078.0
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,3200.0,,,,,,,,,,,,,,,59.0,5460.0,,,,
2019-09-29,76.5,6867.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,588.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,38.0,3610.0,17.0,1484.0,30.5,2893.0,5.5,400.0,36.0,3473.0,28.0,2505.0,11.5,950.0,3575.0,3650.0,791.5,918.0,57.5,5469.0,56.5,5381.0,,,32.5,3123.0
2019-09-30,76.5,6867.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,42.5,3910.0,17.0,1475.0,30.5,2893.0,5.5,400.0,39.0,3673.0,29.0,2605.0,11.5,950.0,3575.0,3650.0,791.5,918.0,57.5,5469.0,57.0,5381.0,,,32.0,3110.0
2019-10-01,76.5,6867.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,42.5,3910.0,17.0,1475.0,30.5,2893.0,5.5,400.0,39.0,3673.0,29.0,2605.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5480.0,57.0,5393.0,,,32.0,3110.0
2019-10-02,76.5,6867.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,40983.0,48060.0,,,,,53.0,5000.0,17.0,1482.0,30.5,2904.0,,,42.5,4050.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,819.5,953.0,58.0,5479.0,57.0,5411.0,,,32.0,3083.0
2019-10-03,76.5,6775.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,43.0,4010.0,17.0,1482.0,30.5,2901.0,5.5,400.0,39.0,3707.0,30.5,2805.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5481.0,57.0,5412.0,,,32.0,3085.0
2019-10-04,75.0,6500.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,41174.5,48020.0,,,,,53.0,5000.0,19.0,1600.0,31.0,2900.0,,,53.0,5000.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,731.0,855.0,57.0,5500.0,67.5,6600.0,,,32.5,3250.0
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,2680.0,,,,,,,,,,,,,59.0,5420.0,,,,,,
2019-10-06,76.5,6775.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,40.0,3710.0,17.0,1482.0,30.5,2901.0,5.5,400.0,37.0,3507.0,28.0,2605.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5481.0,57.0,5436.0,,,32.0,3085.0
2019-10-07,76.5,6775.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,40.0,3710.0,17.0,1442.0,30.5,2904.0,5.5,400.0,37.0,3507.0,28.0,2605.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5485.0,57.0,5427.0,,,32.0,3085.0
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1520.0,32.5,3000.0,,,,,,,,,,,,,,,55.5,5200.0,,,,
2019-10-09,76.5,6775.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,17.0,1432.0,30.5,2893.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5488.0,57.0,5430.0,,,32.0,3048.0
2019-10-10,76.5,6775.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,17.0,1432.0,30.5,2893.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5488.0,57.0,5433.0,,,32.0,3048.0
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1520.0,32.5,3000.0,,,,,,,,,,,,,,,55.5,5200.0,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1520.0,32.5,3000.0,,,,,,,,,,,,,,,55.5,5200.0,,,,
2019-10-13,75.5,6786.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,17.0,1432.0,30.5,2889.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5481.0,57.0,5429.0,,,32.0,3058.0
2019-10-14,76.5,6775.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,40983.0,48060.0,,,,,49.0,4500.0,17.0,1432.0,30.5,2895.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,819.5,953.0,58.0,5481.0,57.0,5433.0,,,32.0,3047.0
2019-10-15,75.5,6675.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,16.5,1422.0,30.5,2893.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5483.0,57.0,5435.0,,,32.0,3058.0
2019-10-16,75.5,6675.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,16.5,1422.0,30.5,2893.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5483.0,57.5,5451.0,,,32.0,3048.0
2019-10-17,77.5,6829.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,16.5,1422.0,30.5,2902.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5488.0,57.5,5449.0,,,32.0,3048.0
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,75.5,6675.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,41243.5,48707.0,,,,,41.0,3760.0,16.5,1422.0,30.5,2893.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5485.0,57.5,5455.0,,,32.0,3048.0
2019-10-21,75.0,6656.0,52500.0,56000.0,30250.0,31000.0,,,48750.0,52500.0,65.0,,,,7.5,626.0,,,,,,,,,3425.0,3600.0,4000.0,4100.0,42548.0,50787.0,,,,,41.0,3760.0,16.5,1422.0,30.5,2898.0,5.5,400.0,40.0,3757.0,32.0,2970.0,11.5,950.0,3575.0,3650.0,791.5,918.0,58.0,5482.0,57.5,5462.0,,,32.0,3048.0
2019-10-22,75.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42679.0,51049.0,,,,,49.0,4500.0,16.5,1422.0,30.5,2898.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,819.5,953.0,58.0,5484.0,57.5,5468.0,,,32.0,3067.0
2019-10-23,74.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,49.0,4500.0,16.5,1412.0,30.5,2901.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,58.0,5484.0,57.5,5473.0,,,32.0,3067.0
2019-10-24,74.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,49.0,4500.0,16.5,1412.0,30.5,2898.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,58.0,5484.0,57.5,5473.0,,,32.0,3067.0
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,74.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,49.0,4500.0,16.5,1412.0,30.5,2898.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,57.5,5486.0,57.5,5472.0,,,32.0,3067.0
2019-10-28,74.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,49.0,4500.0,16.5,1412.0,30.5,2898.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,57.5,5485.0,57.5,5471.0,,,32.0,3067.0
2019-10-29,74.0,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,49.0,4500.0,16.5,1412.0,30.5,2893.0,,,40.5,3800.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,57.5,5484.0,57.5,5461.0,,,32.0,3067.0
2019-10-30,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2901.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,57.5,5486.0,57.5,5480.0,,,31.0,2938.0
2019-10-31,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,4100.0,4200.0,42554.0,51049.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2901.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,814.5,953.0,57.5,5483.0,57.5,5473.0,,,31.0,2938.0
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,65.0,6000.0,,,,,,,55000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,42.5,4200.0,15.5,1300.0,30.0,3000.0,,,45.5,4400.0,38.0,3600.0,12.5,1100.0,,,,,56.5,5440.0,,,,,31.5,3150.0
2019-11-03,74.5,6656.0,,,,,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2901.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,,,856.5,1050.0,57.5,5484.0,57.5,5483.0,,,31.0,2938.0
2019-11-04,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,41000.0,42000.0,43013.5,52564.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2901.0,,,38.5,3750.0,38.0,3600.0,,,3700.0,3800.0,856.5,1050.0,57.5,5485.0,57.5,5480.0,,,31.5,2988.0
2019-11-05,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,41000.0,42000.0,43013.5,52564.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2907.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,856.5,1050.0,58.0,5494.0,57.5,5483.0,,,31.5,2988.0
2019-11-06,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,41000.0,42000.0,43013.5,52564.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2902.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,856.5,1050.0,58.0,5495.0,57.5,5487.0,,,31.5,2988.0
2019-11-07,74.5,6656.0,65000.0,70000.0,29500.0,30000.0,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,3750.0,4000.0,41000.0,42000.0,43013.5,52564.0,,,,,42.5,4200.0,16.5,1412.0,30.5,2905.0,,,38.5,3750.0,38.0,3600.0,12.5,1100.0,3700.0,3800.0,856.5,1050.0,58.0,5498.0,57.5,5490.0,,,31.5,2988.0
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,65.0,6000.0,,,,,,,55000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,42.5,4200.0,15.5,1300.0,30.0,3000.0,,,45.5,4400.0,38.0,3600.0,12.5,1100.0,,,,,56.5,5440.0,,,,,31.5,3150.0
2019-11-10,73.5,6400.0,,,,,,,55000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,42.5,4200.0,18.5,1550.0,28.5,2820.0,,,45.5,4400.0,38.0,3600.0,12.5,1100.0,,,,,57.5,5460.0,65.0,6150.0,,,33.0,3200.0
2019-11-11,75.0,6788.0,,,,,,,55000.0,60000.0,65.0,,,,,,,,,,,,,,,,,,44495.5,52564.0,,,,,42.5,4200.0,16.0,1447.0,30.5,2906.0,,,45.5,4400.0,38.0,3600.0,12.5,1100.0,,,902.5,1050.0,58.0,5497.0,57.5,5484.0,,,34.0,3100.0
2019-11-12,73.0,6613.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,44495.5,52564.0,,,,,47.0,4600.0,16.0,1369.0,30.5,2914.0,,,51.0,4600.0,39.0,3600.0,12.5,1100.0,,,902.5,1050.0,58.0,5502.0,58.0,5504.0,,,31.5,2933.0
2019-11-13,74.5,6656.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,47.0,4600.0,16.5,1412.0,30.5,2901.0,,,41.5,3850.0,39.0,3600.0,12.5,1100.0,,,856.5,1050.0,58.0,5513.0,58.0,5507.0,,,32.0,3000.0
2019-11-14,74.5,6656.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,47.0,4600.0,16.5,1412.0,30.5,2898.0,,,41.5,3850.0,39.0,3600.0,12.5,1100.0,,,856.5,1050.0,58.0,5514.0,58.0,5508.0,,,32.0,3000.0
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,74.5,6656.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,47.0,4600.0,16.5,1412.0,30.5,2890.0,,,41.5,3850.0,39.0,3600.0,12.5,1100.0,,,856.5,1050.0,58.0,5521.0,58.0,5507.0,,,32.0,3000.0
2019-11-18,74.0,6613.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,47.0,4600.0,16.0,1369.0,30.5,2893.0,,,41.5,3850.0,39.0,3600.0,12.5,1100.0,,,856.5,1050.0,58.0,5524.0,58.0,5514.0,,,32.0,3000.0
2019-11-19,74.5,6656.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,43013.5,52564.0,,,,,47.0,4600.0,16.5,1412.0,30.5,2896.0,,,41.5,3850.0,39.0,3600.0,12.5,1100.0,,,856.5,1050.0,58.0,5529.0,58.0,5520.0,,,32.0,3000.0
