date,alachi lemon_avg_retail_price,alachi lemon_avg_wholesale_price,amra (hog plum)_avg_retail_price,amra (hog plum)_avg_wholesale_price,apple (india)_avg_retail_price,apple (india)_avg_wholesale_price,apple (pakistan)_avg_retail_price,apple (pakistan)_avg_wholesale_price,apple_avg_retail_price,apple_avg_wholesale_price,banana-chapa_avg_retail_price,banana-chapa_avg_wholesale_price,banana-sabri (high quality)_avg_retail_price,banana-sabri (high quality)_avg_wholesale_price,banana-sabri (ordinary)_avg_retail_price,banana-sabri (ordinary)_avg_wholesale_price,banana-sagar (high quality)_avg_retail_price,banana-sagar (high quality)_avg_wholesale_price,banana-sagar (ordinary)_avg_retail_price,banana-sagar (ordinary)_avg_wholesale_price,bangi (melon)_avg_retail_price,bangi (melon)_avg_wholesale_price,baromasi china-3_avg_retail_price,baromasi china-3_avg_wholesale_price,boroi (jujube_plum)_avg_retail_price,boroi (jujube_plum)_avg_wholesale_price,boroi-kul (imported)_avg_retail_price,boroi-kul (imported)_avg_wholesale_price,cagoji lemon_avg_retail_price,cagoji lemon_avg_wholesale_price,canteloupe_avg_retail_price,canteloupe_avg_wholesale_price,coconut_avg_retail_price,coconut_avg_wholesale_price,grapefruit_avg_retail_price,grapefruit_avg_wholesale_price,grapes_avg_retail_price,grapes_avg_wholesale_price,green-coconut_avg_retail_price,green-coconut_avg_wholesale_price,guava (kazi)_avg_retail_price,guava (kazi)_avg_wholesale_price,guava (thai)_avg_retail_price,guava (thai)_avg_wholesale_price,guava_avg_retail_price,guava_avg_wholesale_price,jackfruit-(small)_avg_retail_price,jackfruit-(small)_avg_wholesale_price,jackfruit-big (above 4 kg)_avg_retail_price,jackfruit-big (above 4 kg)_avg_wholesale_price,kalozam (black berry)_avg_retail_price,kalozam (black berry)_avg_wholesale_price,khejur (date)_avg_retail_price,khejur (date)_avg_wholesale_price,khurma_avg_retail_price,khurma_avg_wholesale_price,lychee (imported)_avg_retail_price,lychee (imported)_avg_wholesale_price,lychee_avg_retail_price,lychee_avg_wholesale_price,malta_avg_retail_price,malta_avg_wholesale_price,mango-amropali_avg_retail_price,mango-amropali_avg_wholesale_price,mango-ashini_avg_retail_price,mango-ashini_avg_wholesale_price,mango-fazli_avg_retail_price,mango-fazli_avg_wholesale_price,mango-gopal bhog_avg_retail_price,mango-gopal bhog_avg_wholesale_price,mango-guti_avg_retail_price,mango-guti_avg_wholesale_price,mango-himsagar_avg_retail_price,mango-himsagar_avg_wholesale_price,mango-langra_avg_retail_price,mango-langra_avg_wholesale_price,olive_avg_retail_price,olive_avg_wholesale_price,orange_avg_retail_price,orange_avg_wholesale_price,pear_avg_retail_price,pear_avg_wholesale_price,pineapple-jaldubi_avg_retail_price,pineapple-jaldubi_avg_wholesale_price,pineapple-kelenga_avg_retail_price,pineapple-kelenga_avg_wholesale_price,pineapple-local_avg_retail_price,pineapple-local_avg_wholesale_price,raisin_avg_retail_price,raisin_avg_wholesale_price,ripe papaya (big)_avg_retail_price,ripe papaya (big)_avg_wholesale_price,ripe papaya (small)_avg_retail_price,ripe papaya (small)_avg_wholesale_price,tamarind  with seed_avg_retail_price,tamarind  with seed_avg_wholesale_price,tamarind without seed_avg_retail_price,tamarind without seed_avg_wholesale_price,watermelon_avg_retail_price,watermelon_avg_wholesale_price
2019-07-21,8.0,268.0,4.5,300.0,216.5,20000.0,,,192.0,17750.0,15.5,238.0,25.0,497.0,24.5,463.0,20.5,336.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,39.5,3317.0,,,,,41.5,3477.0,55.5,4500.0,,,74.0,4900.0,61.0,5391.0,153.5,13900.0,107.5,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,83.0,7109.0,54.5,4757.0,76.5,6700.0,75.0,6750.0,66.5,6250.0,71.0,6167.0,83.5,7500.0,,,87.5,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,90.5,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-22,8.0,268.0,13.5,750.0,216.5,20000.0,,,192.5,17868.0,15.5,238.0,25.0,494.0,24.5,463.0,19.5,333.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3477.0,55.5,4500.0,,,74.0,4900.0,61.0,5391.0,153.5,13900.0,107.5,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,83.0,7109.0,83.5,4700.0,101.0,6727.0,75.0,6750.0,66.5,6250.0,71.0,6167.0,83.5,7500.0,,,87.5,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,90.5,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-23,8.0,268.0,13.5,750.0,216.5,20000.0,,,191.5,17763.0,15.5,238.0,25.0,494.0,24.5,463.0,19.5,333.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3477.0,55.5,4500.0,,,64.0,3400.0,61.0,5391.0,153.5,13900.0,107.5,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,86.5,7433.0,55.5,4844.0,80.0,6818.0,75.0,6750.0,66.5,6250.0,71.0,6167.0,87.5,7750.0,,,87.5,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,90.5,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-24,8.0,287.0,13.5,750.0,216.5,20000.0,,,185.0,17175.0,16.0,238.0,24.5,495.0,18.5,316.0,19.5,335.0,20.0,294.0,,,,,,,,,8.5,330.0,110.0,9000.0,38.5,3246.0,,,,,40.5,3462.0,51.5,4167.0,,,64.0,3400.0,61.5,5391.0,158.5,14300.0,107.5,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,87.0,7517.0,57.5,4922.0,90.0,7700.0,75.0,6750.0,66.5,6250.0,71.0,6167.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,91.0,7120.0,53.0,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-25,7.5,277.0,13.5,750.0,216.5,20000.0,,,186.0,17289.0,15.5,238.0,24.5,492.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3500.0,51.5,4167.0,,,64.0,3400.0,61.5,5391.0,158.5,14300.0,105.0,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,89.0,7655.0,60.5,5067.0,87.5,7800.0,75.0,6750.0,66.5,6250.0,71.0,6167.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,91.0,7120.0,53.0,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,7.5,277.0,13.5,750.0,170.0,14500.0,,,186.0,17289.0,15.5,238.0,24.5,492.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3500.0,51.5,4167.0,,,57.5,2400.0,62.0,5464.0,158.5,14300.0,105.0,9000.0,204.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,89.0,7667.0,60.5,5067.0,91.0,8150.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,91.0,7120.0,53.0,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-29,7.5,277.0,13.5,750.0,170.0,14500.0,,,186.0,17289.0,15.5,238.0,24.5,492.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3500.0,51.5,4167.0,,,57.5,2400.0,62.0,5464.0,158.5,14300.0,105.0,9000.0,214.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,86.5,7500.0,59.0,5067.0,96.0,8750.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,91.0,7120.0,53.0,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-30,7.5,277.0,13.5,750.0,170.0,14500.0,,,189.0,17658.0,15.5,238.0,24.5,492.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,311.0,110.0,9000.0,38.5,3246.0,,,,,41.5,3500.0,51.5,4167.0,,,57.5,2400.0,68.0,6009.0,158.5,14500.0,105.0,9000.0,214.0,15500.0,372.5,35000.0,,,170.0,18000.0,,,90.5,7875.0,61.5,5289.0,101.5,9200.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.5,4000.0,,,,,91.0,7120.0,53.0,4125.0,125.0,10700.0,95.0,9000.0,285.0,27500.0
2019-07-31,7.5,268.0,10.0,573.0,170.0,14500.0,,,189.0,17711.0,15.5,238.0,24.5,493.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.0,293.0,110.0,10000.0,38.5,3231.0,,,,,41.5,3477.0,48.0,3833.0,,,47.0,2250.0,67.5,5842.0,164.0,15000.0,105.0,9000.0,234.0,15500.0,320.0,35000.0,,,,,,,80.0,6600.0,66.0,5611.0,105.0,9500.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.0,4000.0,,,,,90.0,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-01,8.0,252.0,10.0,573.0,170.0,14500.0,,,191.0,17917.0,15.5,238.0,24.5,493.0,18.5,304.0,19.5,335.0,19.5,302.0,,,,,,,,,9.0,293.0,110.0,10000.0,38.5,3292.0,,,,,41.5,3477.0,48.0,3833.0,,,45.0,2000.0,74.0,6100.0,157.5,14889.0,105.0,9000.0,234.0,15500.0,320.0,35000.0,,,,,,,111.5,9375.0,67.5,5722.0,107.0,9722.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,87.0,5250.0,155.0,14000.0,25.0,2000.0,45.0,4000.0,,,,,90.0,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,180.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25000.0,,,,,,,,,,,70.0,6000.0,177.5,16500.0,,,,,,,,,,,,,,,,,35.0,3000.0,,,,,,,,,,,,,,
2019-08-04,7.5,268.0,10.0,573.0,170.0,14500.0,,,188.5,17583.0,15.5,238.0,25.0,414.0,18.5,304.0,19.5,333.0,20.0,294.0,,,,,,,,,10.0,277.0,110.0,10000.0,38.0,3167.0,,,,,41.5,3477.0,48.0,3833.0,,,45.0,2000.0,75.5,6310.0,169.5,15778.0,105.0,9000.0,234.0,15500.0,320.0,35000.0,,,,,,,126.5,10667.0,69.0,5822.0,111.0,10111.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,88.5,5250.0,155.0,14000.0,25.0,2000.0,45.0,4000.0,,,,,90.0,7120.0,52.0,3833.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-05,8.0,277.0,10.0,573.0,170.0,14500.0,,,189.0,17711.0,15.5,238.0,24.5,493.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.0,293.0,110.0,10000.0,38.5,3231.0,,,,,42.0,3477.0,50.0,3833.0,,,45.0,2000.0,75.5,6310.0,169.5,15778.0,105.0,9000.0,234.0,15500.0,320.0,35000.0,,,,,,,126.5,10667.0,71.0,5822.0,105.5,9313.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,45.0,4000.0,,,,,90.0,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-06,8.0,277.0,9.0,518.0,170.0,14500.0,,,190.0,17711.0,15.5,238.0,25.0,414.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.0,293.0,110.0,10000.0,38.5,3231.0,,,,,42.0,3477.0,50.0,3833.0,,,45.0,2000.0,85.0,6300.0,169.5,15778.0,105.0,9000.0,234.0,15500.0,320.0,35000.0,,,,,,,126.5,10667.0,72.0,6100.0,105.5,9313.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,90.0,7120.0,52.5,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-07,8.0,294.0,9.0,518.0,170.0,14500.0,,,188.5,17605.0,16.0,230.0,24.0,489.0,18.5,268.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,299.0,110.0,10000.0,38.5,3231.0,,,,,41.0,3392.0,50.0,3833.0,,,45.0,2000.0,75.5,6463.0,173.0,16000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,126.5,10667.0,72.5,6100.0,105.0,9667.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,94.0,8250.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,94.0,7120.0,56.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-08,8.0,282.0,9.0,518.0,170.0,14500.0,,,188.5,17676.0,16.5,240.0,25.0,414.0,18.5,304.0,19.5,335.0,17.5,226.0,,,,,,,,,9.0,293.0,110.0,10000.0,38.5,3183.0,,,,,40.5,3227.0,50.0,3833.0,,,48.0,1667.0,75.5,6957.0,182.0,16571.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,107.5,8500.0,75.0,6490.0,98.0,9400.0,75.0,6750.0,66.5,6250.0,82.5,8000.0,82.5,7500.0,,,73.0,1667.0,,,25.0,2000.0,45.0,4000.0,,,,,99.0,7650.0,61.0,4500.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-09,,,,,,,,,180.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25000.0,,,,,,,,,,,70.0,7000.0,,,,,,,,,,,,,,,,,,,35.0,3000.0,,,,,,,,,,,,,,
2019-08-10,,,,,,,,,180.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25000.0,,,,,,,,,,,85.0,8000.0,,,,,,,,,,,,,,,,,,,35.0,3000.0,,,,,,,,,,,,,,
2019-08-11,,,,,,,,,180.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25000.0,,,,,,,,,,,90.0,8500.0,,,,,,,,,,,,,,,,,,,35.0,3000.0,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,9.0,310.0,9.0,518.0,170.0,14500.0,,,190.0,17553.0,15.5,222.0,24.0,491.0,18.5,304.0,19.5,323.0,20.0,294.0,,,,,,,,,9.5,299.0,110.0,10000.0,38.5,3231.0,,,,,42.0,3500.0,50.0,3833.0,,,45.0,2000.0,77.5,6386.0,179.0,16571.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,126.5,10667.0,80.0,6720.0,98.0,9400.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,82.5,7500.0,,,94.0,6467.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-15,,,,,,,,,,,22.5,400.0,,,,,,,,,,,,,,,,,22.5,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,180.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25000.0,,,,,,,,,,,105.0,9000.0,,,,,,,,,,,,,,,,,,,35.0,3000.0,,,,,,,,,,,,,,
2019-08-18,7.0,268.0,9.0,523.0,170.0,14500.0,,,191.0,17694.0,15.5,230.0,24.5,493.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3231.0,25.0,1500.0,,,41.5,3400.0,50.0,3833.0,,,45.0,2000.0,77.5,6386.0,179.0,16667.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,82.5,7020.0,98.0,9400.0,75.0,6750.0,66.5,6250.0,79.0,7000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-19,7.5,277.0,9.0,523.0,170.0,14500.0,,,191.0,17694.0,15.5,230.0,24.5,493.0,18.5,304.0,19.5,335.0,20.0,294.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3231.0,25.0,1500.0,,,41.5,3457.0,52.0,4225.0,,,45.0,2000.0,77.5,6386.0,165.0,16000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,86.0,7300.0,98.0,9400.0,75.0,6750.0,66.5,6250.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-20,7.0,290.0,9.0,523.0,170.0,14500.0,,,192.0,17735.0,15.5,224.0,24.5,504.0,19.0,305.0,19.5,337.0,20.5,302.0,,,,,,,,,9.5,306.0,110.0,10000.0,38.5,3250.0,25.0,1500.0,,,42.5,3492.0,52.0,4225.0,,,45.0,2400.0,84.5,6950.0,182.5,17500.0,105.0,9000.0,283.5,14250.0,320.0,35000.0,,,,,,,132.5,11000.0,90.5,7744.0,98.0,9400.0,75.0,6750.0,66.5,6250.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,47.0,4167.0,,,,,97.5,7650.0,63.0,4500.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-21,8.0,280.0,8.0,498.0,170.0,14500.0,,,189.0,17447.0,16.0,230.0,24.0,496.0,19.0,320.0,18.5,321.0,20.0,294.0,,,,,,,,,9.5,299.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,42.5,3531.0,50.0,3975.0,,,45.0,2000.0,84.5,6950.0,201.5,19500.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,94.0,7967.0,91.5,9000.0,75.0,6750.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,49.0,4333.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-22,7.5,268.0,8.0,498.0,170.0,14500.0,,,190.0,17583.0,15.5,228.0,24.0,487.0,18.5,304.0,18.5,321.0,20.5,303.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,42.5,3529.0,50.0,3975.0,,,45.0,2000.0,84.5,6950.0,201.5,19500.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,94.0,7967.0,94.0,9125.0,75.0,6750.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,49.0,4333.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,7.5,302.0,8.0,498.0,170.0,14500.0,,,190.0,17583.0,15.5,228.0,24.0,487.0,18.5,304.0,18.5,321.0,20.5,303.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,42.5,3529.0,50.0,3975.0,,,45.0,2000.0,84.5,6950.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,101.0,8578.0,105.0,9167.0,75.0,6750.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,49.0,4333.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-26,7.5,302.0,8.0,498.0,170.0,14500.0,,,190.0,17583.0,15.5,228.0,24.0,487.0,18.5,304.0,18.5,321.0,20.5,303.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,42.5,3529.0,50.0,3975.0,,,45.0,2000.0,87.5,7140.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,132.5,11000.0,101.0,8633.0,105.0,9167.0,75.0,6750.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,90.0,5250.0,155.0,14000.0,25.0,2000.0,49.0,4333.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-27,8.0,322.0,8.0,498.0,170.0,14500.0,,,190.0,17559.0,15.5,220.0,24.0,491.0,18.5,304.0,18.5,323.0,20.5,303.0,,,,,,,,,8.0,306.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,43.5,3592.0,50.0,3975.0,,,45.0,2000.0,89.5,6925.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,102.5,8856.0,105.0,9167.0,75.0,6750.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,94.0,6467.0,155.0,14000.0,25.0,2000.0,49.0,4333.0,,,,,91.0,7120.0,57.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-28,8.0,309.0,8.0,498.0,170.0,14500.0,,,185.5,17184.0,15.5,228.0,24.0,489.0,18.5,304.0,19.0,323.0,20.5,303.0,,,,,,,,,9.5,299.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,42.5,3529.0,50.0,3975.0,,,45.0,2000.0,71.0,5233.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,107.0,8856.0,105.0,9167.0,85.0,8000.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,88.5,5200.0,155.0,14000.0,25.0,2000.0,48.5,4333.0,,,,,87.5,7120.0,52.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-29,7.5,302.0,8.0,498.0,170.0,14500.0,,,185.5,17147.0,15.5,228.0,24.5,489.0,18.5,304.0,18.5,320.0,20.5,303.0,,,,,,,,,10.0,277.0,110.0,10000.0,38.5,3250.0,25.0,1500.0,,,42.5,3529.0,55.5,4600.0,,,45.0,2000.0,71.0,5233.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,107.0,9088.0,105.0,9167.0,85.0,8000.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,88.5,5200.0,155.0,14000.0,25.0,2000.0,48.5,4333.0,,,,,87.5,7120.0,51.0,3833.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,7.5,302.0,8.0,498.0,170.0,14500.0,,,185.5,17194.0,15.5,228.0,24.5,489.0,18.5,304.0,18.5,323.0,20.5,303.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,43.0,3564.0,55.5,4600.0,,,45.0,2000.0,71.0,5233.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,104.5,8814.0,112.5,9750.0,85.0,8000.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,88.5,5200.0,155.0,14000.0,25.0,2000.0,50.0,4500.0,,,,,87.5,7120.0,52.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-09-02,7.5,302.0,8.0,498.0,170.0,14500.0,,,185.5,17194.0,15.5,228.0,25.0,495.0,18.5,304.0,18.5,323.0,20.5,303.0,,,,,,,,,8.0,306.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,43.5,3564.0,55.5,4600.0,,,45.0,2000.0,71.0,5233.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,108.0,9117.0,112.5,9750.0,85.0,8000.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,88.5,5200.0,155.0,14000.0,25.0,2000.0,50.0,4500.0,,,,,87.5,7120.0,52.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
2019-09-03,7.5,302.0,8.0,480.0,170.0,14500.0,,,185.0,17194.0,15.5,228.0,25.0,495.0,18.5,304.0,18.5,323.0,20.5,303.0,,,,,,,,,9.5,293.0,110.0,10000.0,38.5,3308.0,25.0,1500.0,,,43.5,3564.0,55.5,4600.0,,,45.0,2000.0,71.0,5233.0,210.0,22000.0,105.0,9000.0,256.5,15500.0,320.0,35000.0,,,,,,,155.0,14000.0,108.0,9117.0,112.5,9750.0,85.0,8000.0,62.5,5500.0,124.0,12000.0,82.5,7500.0,,,88.5,5200.0,155.0,14000.0,25.0,2000.0,50.0,4500.0,,,,,87.5,7120.0,52.0,4125.0,125.0,10700.0,95.0,9000.0,400.0,40000.0
