date,egg duck-local_avg_retail_price,egg duck-local_avg_wholesale_price,egg farm-red_avg_retail_price,egg farm-red_avg_wholesale_price,egg farm-white_avg_retail_price,egg farm-white_avg_wholesale_price,egg hen-local_avg_retail_price,egg hen-local_avg_wholesale_price
2020-11-15,48.0,1118.0,34.0,789.0,33.5,798.0,49.5,1132.0
2020-11-16,48.0,1117.0,34.0,788.0,33.5,798.0,49.5,1135.0
2020-11-17,48.0,1121.0,33.5,783.0,33.5,783.0,49.5,1135.0
2020-11-18,48.5,1122.0,33.5,778.0,33.5,783.0,50.5,1139.0
2020-11-19,48.5,1128.0,33.0,773.0,32.5,765.0,49.5,1128.0
2020-11-20,,,,,,,,
2020-11-21,,,,,,,,
2020-11-22,48.0,1120.0,33.0,762.0,32.5,756.0,49.5,1128.0
2020-11-23,48.0,1120.0,32.5,758.0,32.0,741.0,49.5,1128.0
2020-11-24,48.0,1116.0,32.5,750.0,31.5,732.0,49.5,1121.0
2020-11-25,48.0,1116.0,32.0,742.0,31.5,733.0,50.5,1138.0
2020-11-26,48.0,1119.0,32.0,740.0,32.0,735.0,49.5,1138.0
2020-11-27,,,,,,,,
2020-11-28,,,,,,,,
2020-11-29,48.0,1114.0,31.5,728.0,30.5,713.0,49.5,1128.0
2020-11-30,47.5,1114.0,31.0,721.0,30.5,703.0,49.5,1128.0
2020-12-01,47.5,1112.0,30.5,712.0,30.0,693.0,49.5,1138.0
2020-12-02,47.5,1107.0,31.0,709.0,30.0,695.0,50.5,1139.0
2020-12-03,47.5,1109.0,30.5,708.0,30.0,688.0,49.5,1128.0
2020-12-04,,,,,,,,
2020-12-05,,,35.5,850.0,,,,
2020-12-06,47.5,1108.0,30.5,701.0,29.5,676.0,49.5,1128.0
2020-12-07,47.5,1108.0,30.0,697.0,29.5,676.0,49.5,1128.0
2020-12-08,47.5,1103.0,30.0,696.0,29.5,671.0,49.5,1128.0
2020-12-09,47.5,1099.0,30.0,691.0,28.5,661.0,50.5,1142.0
2020-12-10,47.0,1096.0,29.5,690.0,29.0,667.0,49.5,1142.0
2020-12-11,,,,,,,,
2020-12-12,,,,,,,,
2020-12-13,47.0,1096.0,31.0,715.0,29.5,679.0,49.5,1131.0
2020-12-14,47.0,1096.0,31.0,724.0,30.0,694.0,49.5,1131.0
2020-12-15,47.0,1092.0,31.5,728.0,30.5,709.0,50.5,1142.0
2020-12-16,47.0,1050.0,31.0,700.0,,,55.0,1200.0
2020-12-17,47.0,1082.0,31.0,724.0,30.0,703.0,49.5,1142.0
2020-12-18,,,29.0,700.0,,,,
2020-12-19,,,,,,,,
2020-12-20,47.0,1093.0,31.0,714.0,29.5,688.0,49.5,1131.0
2020-12-21,47.0,1093.0,31.0,716.0,29.5,686.0,49.5,1131.0
2020-12-22,47.0,1088.0,31.0,712.0,29.5,684.0,49.5,1122.0
2020-12-23,47.0,1082.0,30.5,706.0,29.5,678.0,50.5,1142.0
2020-12-24,47.0,1092.0,30.0,703.0,29.5,674.0,49.5,1133.0
2020-12-25,,,,,,,,
2020-12-26,,,,,,,,
2020-12-27,47.0,1091.0,30.0,696.0,29.0,664.0,49.5,1133.0
2020-12-28,47.0,1088.0,30.0,696.0,29.0,664.0,49.0,1127.0
2020-12-29,47.0,1087.0,30.0,690.0,29.0,660.0,49.5,1131.0
2020-12-30,46.5,1081.0,30.0,688.0,29.0,660.0,49.5,1143.0
2020-12-31,46.5,1085.0,30.0,691.0,29.0,655.0,48.5,1125.0
2021-01-01,,,,,,,,
2021-01-02,,,,,,,,
2021-01-03,46.5,1075.0,30.0,692.0,29.0,662.0,49.0,1129.0
2021-01-04,46.5,1075.0,30.0,693.0,29.0,662.0,49.0,1129.0
2021-01-05,46.5,1075.0,30.0,694.0,29.0,661.0,49.0,1129.0
2021-01-06,46.5,1075.0,30.0,694.0,29.0,661.0,49.0,1129.0
2021-01-07,46.5,1075.0,30.0,691.0,29.0,658.0,49.0,1129.0
2021-01-08,,,,,,,,
2021-01-09,50.0,1200.0,34.0,805.0,,,53.0,1250.0
2021-01-10,46.5,1082.0,30.0,690.0,29.0,658.0,49.0,1129.0
2021-01-11,46.5,1090.0,30.0,693.0,29.0,658.0,49.0,1129.0
2021-01-12,46.5,1080.0,30.0,687.0,29.0,660.0,49.0,1129.0
2021-01-13,46.5,1070.0,30.0,688.0,29.0,656.0,49.0,1129.0
2021-01-14,46.5,1077.0,29.5,683.0,29.0,660.0,49.0,1129.0
2021-01-15,54.0,1300.0,31.0,725.0,,,,
2021-01-16,,,35.5,750.0,,,,
2021-01-17,46.5,1076.0,30.0,686.0,29.0,660.0,49.0,1129.0
2021-01-18,46.5,1081.0,30.0,684.0,29.0,656.0,49.0,1129.0
2021-01-19,46.5,1081.0,30.0,682.0,29.0,656.0,49.0,1129.0
2021-01-20,46.5,1077.0,29.5,680.0,29.0,656.0,49.0,1130.0
2021-01-21,46.5,1070.0,29.5,677.0,28.5,653.0,48.5,1121.0
2021-01-22,,,,,,,,
2021-01-23,,,,,,,,
2021-01-24,47.0,1087.0,29.5,679.0,28.5,649.0,49.0,1130.0
2021-01-25,47.0,1087.0,29.5,679.0,28.5,649.0,49.0,1130.0
2021-01-26,47.0,1081.0,30.0,680.0,28.5,647.0,49.0,1130.0
2021-01-27,47.0,1085.0,29.5,676.0,28.5,647.0,49.0,1128.0
2021-01-28,47.0,1085.0,29.5,677.0,28.5,647.0,49.0,1128.0
2021-01-29,,,,,,,,
2021-01-30,,,,,,,,
2021-01-31,47.0,1085.0,29.5,677.0,28.5,645.0,49.0,1126.0
2021-02-01,47.0,1097.0,29.0,671.0,28.5,645.0,49.5,1140.0
2021-02-02,47.0,1092.0,29.0,674.0,28.5,645.0,49.0,1128.0
2021-02-03,47.0,1091.0,29.5,677.0,28.5,642.0,49.0,1128.0
2021-02-04,47.0,1091.0,29.5,677.0,28.5,644.0,49.0,1128.0
2021-02-05,,,,,,,,
2021-02-06,,,,,,,,
2021-02-07,47.0,1091.0,30.0,686.0,29.0,656.0,49.0,1128.0
2021-02-08,47.0,1091.0,30.0,686.0,29.0,658.0,49.0,1128.0
2021-02-09,47.5,1100.0,29.5,686.0,29.0,660.0,49.0,1128.0
2021-02-10,48.0,1103.0,30.0,694.0,29.0,663.0,49.0,1131.0
2021-02-11,48.0,1103.0,30.0,695.0,29.5,666.0,49.0,1131.0
2021-02-12,,,,,,,,
2021-02-13,,,,,,,,
2021-02-14,48.0,1103.0,30.0,701.0,29.5,673.0,49.0,1131.0
2021-02-15,47.5,1087.0,30.0,700.0,30.0,676.0,49.0,1131.0
2021-02-16,48.0,1096.0,30.0,698.0,29.5,675.0,49.0,1131.0
2021-02-17,48.0,1098.0,30.0,694.0,29.5,680.0,49.0,1131.0
2021-02-18,48.0,1096.0,30.0,695.0,29.5,680.0,49.0,1131.0
2021-02-19,,,,,,,,
2021-02-20,,,35.5,840.0,,,,
2021-02-21,,,,,,,,
2021-02-22,47.5,1090.0,30.0,690.0,29.0,671.0,49.0,1131.0
2021-02-23,47.0,1088.0,30.0,689.0,29.0,669.0,49.0,1131.0
2021-02-24,46.5,1072.0,30.0,687.0,29.0,666.0,49.0,1131.0
2021-02-25,46.5,1072.0,30.0,684.0,29.0,664.0,49.0,1131.0
2021-02-26,,,,,,,,
2021-02-27,,,,,,,,
2021-02-28,46.0,1060.0,30.0,686.0,29.5,675.0,49.0,1131.0
2021-03-01,45.0,1043.0,30.0,688.0,29.5,675.0,49.0,1131.0
2021-03-02,45.0,1038.0,30.0,689.0,29.0,668.0,49.0,1131.0
2021-03-03,45.0,1040.0,30.0,687.0,29.0,668.0,49.0,1133.0
2021-03-04,45.0,1040.0,30.0,687.0,29.0,669.0,49.0,1133.0
2021-03-05,,,,,,,,
2021-03-06,,,,,,,,
2021-03-07,45.0,1037.0,30.0,685.0,29.0,673.0,49.0,1124.0
2021-03-08,45.0,1037.0,30.0,686.0,29.0,664.0,49.0,1124.0
2021-03-09,45.0,1039.0,30.0,686.0,29.0,662.0,49.0,1133.0
2021-03-10,45.0,1034.0,30.0,681.0,28.5,652.0,49.0,1133.0
2021-03-11,45.0,1034.0,30.0,677.0,28.5,652.0,49.0,1133.0
2021-03-12,,,,,,,,
2021-03-13,,,,,,,,
2021-03-14,45.0,1029.0,30.0,679.0,28.5,648.0,49.0,1133.0
2021-03-15,45.0,1029.0,30.0,681.0,28.5,648.0,49.0,1133.0
2021-03-16,44.5,1018.0,29.5,675.0,29.0,652.0,49.0,1133.0
2021-03-17,41.5,920.0,30.0,690.0,,,55.0,1150.0
2021-03-18,44.5,1025.0,29.5,671.0,29.0,645.0,49.0,1133.0
2021-03-19,,,,,,,,
2021-03-20,,,,,,,,
2021-03-21,44.5,1024.0,29.5,676.0,28.5,648.0,49.0,1133.0
2021-03-22,44.0,1014.0,30.0,678.0,29.0,652.0,48.5,1113.0
2021-03-23,44.0,1009.0,30.0,681.0,29.0,652.0,48.5,1113.0
2021-03-24,44.0,1012.0,29.5,680.0,29.0,652.0,48.0,1107.0
2021-03-25,44.0,1009.0,30.0,683.0,29.0,652.0,48.5,1113.0
2021-03-26,,,,,,,,
2021-03-27,41.5,1000.0,29.0,680.0,29.0,700.0,42.5,1000.0
2021-03-28,44.0,1009.0,30.0,681.0,29.0,657.0,48.5,1113.0
2021-03-29,44.5,1018.0,30.0,680.0,29.0,655.0,48.5,1114.0
2021-03-30,,,,,,,,
2021-03-31,44.0,1007.0,30.0,678.0,29.0,652.0,48.5,1109.0
2021-04-01,44.5,1016.0,29.5,673.0,29.0,648.0,48.5,1109.0
2021-04-02,,,,,,,,
2021-04-03,,,,,,,,
2021-04-04,44.0,1005.0,29.5,679.0,29.0,648.0,48.5,1109.0
2021-04-05,44.0,1005.0,30.0,679.0,29.0,648.0,48.5,1109.0
2021-04-06,44.0,1009.0,29.5,675.0,29.0,648.0,48.5,1109.0
2021-04-07,44.0,1003.0,29.5,676.0,28.5,643.0,48.5,1109.0
2021-04-08,43.5,996.0,29.5,672.0,28.5,644.0,48.0,1103.0
2021-04-09,,,,,,,,
2021-04-10,,,,,,,,
2021-04-11,43.5,1001.0,29.5,670.0,28.0,629.0,48.5,1109.0
2021-04-12,43.5,1006.0,29.0,665.0,28.0,629.0,48.5,1109.0
2021-04-13,43.5,1004.0,29.0,668.0,28.5,641.0,48.5,1109.0
2021-04-14,45.0,1000.0,30.0,640.0,,,48.0,1050.0
2021-04-15,43.5,1005.0,29.5,672.0,28.5,640.0,48.5,1110.0
2021-04-16,,,,,,,,
2021-04-17,45.0,1030.0,30.0,700.0,,,42.5,1000.0
2021-04-18,43.5,997.0,29.5,672.0,28.5,635.0,48.5,1110.0
2021-04-19,43.0,995.0,29.0,669.0,28.0,629.0,48.5,1105.0
2021-04-20,43.0,987.0,29.0,671.0,28.0,633.0,48.5,1105.0
2021-04-21,43.0,985.0,29.0,670.0,28.0,631.0,48.5,1106.0
2021-04-22,43.0,980.0,29.0,668.0,28.0,632.0,48.5,1106.0
2021-04-23,,,,,,,,
2021-04-24,,,,,,,,
2021-04-25,43.0,984.0,29.0,666.0,28.0,629.0,48.5,1106.0
2021-04-26,43.0,989.0,29.0,664.0,28.0,633.0,48.5,1106.0
2021-04-27,42.5,989.0,29.0,663.0,28.0,633.0,48.0,1103.0
2021-04-28,42.5,981.0,29.0,665.0,28.0,635.0,48.0,1103.0
2021-04-29,42.5,984.0,29.0,664.0,28.0,633.0,48.5,1106.0
2021-04-30,,,,,,,,
2021-05-01,,,,,,,,
2021-05-02,42.0,983.0,29.0,660.0,28.0,630.0,48.5,1106.0
2021-05-03,42.5,985.0,29.0,657.0,28.0,633.0,48.5,1117.0
2021-05-04,42.5,981.0,29.0,658.0,28.0,632.0,48.5,1117.0
2021-05-05,42.5,978.0,29.0,662.0,28.0,633.0,48.5,1104.0
2021-05-06,42.5,980.0,29.0,665.0,28.0,635.0,48.5,1104.0
2021-05-07,,,,,,,,
2021-05-08,42.0,1000.0,29.0,680.0,,,42.5,1000.0
2021-05-09,42.5,983.0,29.5,673.0,28.5,642.0,48.5,1104.0
2021-05-10,49.0,1000.0,34.0,780.0,,,52.5,1140.0
2021-05-11,43.0,985.0,30.0,680.0,29.0,646.0,48.5,1108.0
2021-05-12,43.0,981.0,30.0,681.0,29.0,645.0,48.5,1105.0
2021-05-13,,,,,,,,
2021-05-14,,,,,,,,
2021-05-15,,,,,,,,
2021-05-16,43.0,984.0,30.0,683.0,29.0,653.0,48.5,1104.0
2021-05-17,43.0,984.0,30.0,685.0,29.0,648.0,48.5,1103.0
2021-05-18,42.5,981.0,30.0,689.0,29.0,659.0,48.5,1104.0
2021-05-19,42.5,980.0,30.0,691.0,29.0,658.0,48.5,1104.0
2021-05-20,43.0,983.0,30.0,692.0,29.0,660.0,48.5,1104.0
2021-05-21,,,,,,,,
2021-05-22,,,,,,,,
2021-05-23,42.0,973.0,30.0,688.0,29.0,658.0,48.5,1104.0
2021-05-24,42.5,982.0,30.0,689.0,29.0,666.0,48.5,1104.0
2021-05-25,42.5,979.0,30.0,686.0,29.0,661.0,48.5,1108.0
2021-05-26,39.5,905.0,30.0,690.0,31.0,700.0,55.0,1150.0
2021-05-27,42.0,968.0,30.0,689.0,29.0,660.0,48.5,1105.0
2021-05-28,,,,,,,,
2021-05-29,44.5,1000.0,31.0,710.0,,,45.0,1000.0
2021-05-30,42.0,971.0,30.0,691.0,29.0,666.0,48.5,1105.0
2021-05-31,42.0,978.0,30.0,692.0,29.0,666.0,48.5,1105.0
2021-06-01,42.5,978.0,30.0,696.0,29.0,666.0,48.5,1105.0
2021-06-02,42.5,978.0,31.0,704.0,29.0,665.0,48.5,1104.0
2021-06-03,42.0,973.0,31.0,711.0,29.5,670.0,49.0,1115.0
2021-06-04,,,,,,,,
2021-06-05,,,,,,,,
2021-06-06,42.5,965.0,31.0,723.0,30.0,692.0,48.5,1105.0
2021-06-07,43.0,977.0,31.0,726.0,30.0,688.0,49.0,1128.0
2021-06-08,43.0,980.0,31.5,730.0,30.0,687.0,48.5,1103.0
2021-06-09,43.0,981.0,32.0,736.0,30.0,694.0,48.5,1104.0
2021-06-10,43.5,992.0,32.0,740.0,30.5,703.0,48.5,1103.0
2021-06-11,,,,,,,,
2021-06-12,,,,,,,,
2021-06-13,43.5,993.0,33.0,754.0,31.5,733.0,48.5,1104.0
2021-06-14,43.5,988.0,33.0,766.0,32.0,758.0,48.5,1109.0
2021-06-15,43.5,984.0,33.0,768.0,32.0,751.0,48.5,1109.0
2021-06-16,43.0,984.0,33.5,771.0,32.0,754.0,48.5,1103.0
2021-06-17,43.5,988.0,33.5,916.0,32.0,755.0,48.5,1103.0
2021-06-18,,,,,,,,
2021-06-19,,,,,,,,
2021-06-20,43.0,980.0,33.5,773.0,32.5,755.0,48.5,1103.0
2021-06-21,43.5,985.0,34.0,777.0,32.5,759.0,48.5,1103.0
2021-06-22,43.5,985.0,34.0,776.0,32.5,758.0,48.5,1103.0
2021-06-23,43.5,985.0,34.0,781.0,32.5,758.0,48.5,1103.0
2021-06-24,44.0,991.0,34.0,778.0,32.5,751.0,49.0,1114.0
2021-06-25,,,34.5,750.0,27.5,600.0,,
2021-06-26,,,,,,,,
2021-06-27,43.5,988.0,34.0,781.0,32.5,758.0,48.5,1103.0
2021-06-28,43.5,988.0,34.0,782.0,32.5,758.0,48.5,1103.0
2021-06-29,44.0,988.0,34.0,780.0,32.5,757.0,48.5,1103.0
2021-06-30,44.0,988.0,34.0,779.0,32.5,758.0,48.5,1103.0
2021-07-01,45.5,1006.0,33.5,773.0,29.5,675.0,50.5,1100.0
2021-07-02,,,,,,,,
2021-07-03,,,,,,,,
2021-07-04,44.0,993.0,34.0,780.0,33.0,758.0,48.0,1101.0
2021-07-05,44.5,999.0,33.5,779.0,32.5,752.0,48.5,1108.0
2021-07-06,44.5,1000.0,33.5,778.0,32.0,740.0,48.5,1118.0
2021-07-07,44.5,1000.0,33.5,779.0,32.0,742.0,48.5,1117.0
2021-07-08,44.5,1007.0,33.5,779.0,32.0,742.0,48.5,1117.0
2021-07-09,,,,,,,,
2021-07-10,,,,,,,,
2021-07-11,45.0,1015.0,33.5,773.0,32.0,731.0,48.5,1117.0
2021-07-12,45.0,1019.0,33.5,774.0,32.0,742.0,48.5,1117.0
2021-07-13,45.5,1027.0,33.5,778.0,32.0,737.0,48.5,1117.0
2021-07-14,45.5,1029.0,33.0,777.0,32.0,735.0,48.5,1116.0
2021-07-15,45.5,1028.0,33.0,777.0,32.0,735.0,48.5,1116.0
2021-07-16,,,,,,,,
2021-07-17,,,,,,,,
2021-07-18,45.5,1028.0,33.0,776.0,32.0,741.0,48.5,1116.0
2021-07-19,45.0,1029.0,33.0,777.0,32.0,738.0,48.5,1116.0
2021-07-20,45.0,910.0,39.0,950.0,,,,
2021-07-21,46.0,920.0,33.0,760.0,,,54.0,1300.0
2021-07-22,,,,,,,,
2021-07-23,,,,,,,,
2021-07-24,,,,,,,,
2021-07-25,45.0,1024.0,33.0,779.0,32.5,754.0,48.5,1117.0
2021-07-26,45.5,1027.0,33.0,776.0,32.5,748.0,48.5,1116.0
2021-07-27,45.0,1024.0,33.0,772.0,32.0,741.0,48.5,1116.0
2021-07-28,45.0,1020.0,33.0,775.0,32.0,738.0,48.5,1116.0
2021-07-29,45.0,1020.0,33.0,768.0,32.0,738.0,48.5,1116.0
2021-07-30,,,,,,,,
2021-07-31,49.5,1125.0,36.0,835.0,,,45.0,1000.0
2021-08-01,45.0,1016.0,33.0,767.0,32.0,733.0,48.0,1113.0
2021-08-02,45.0,1021.0,33.0,769.0,32.0,731.0,48.0,1113.0
2021-08-03,45.0,1021.0,33.0,774.0,32.0,735.0,48.0,1113.0
2021-08-04,45.0,1023.0,33.0,776.0,32.0,734.0,48.0,1113.0
2021-08-05,45.5,1027.0,33.0,772.0,31.5,728.0,48.5,1114.0
2021-08-06,,,34.0,820.0,,,,
2021-08-07,,,,,,,,
2021-08-08,45.5,1028.0,33.0,774.0,32.0,725.0,48.0,1113.0
2021-08-09,45.5,1030.0,33.0,774.0,32.0,728.0,48.0,1113.0
2021-08-10,45.5,1031.0,33.0,774.0,32.0,733.0,48.0,1113.0
2021-08-11,45.5,1033.0,33.0,773.0,32.0,729.0,48.5,1119.0
2021-08-12,46.0,1038.0,33.0,772.0,31.5,731.0,48.5,1119.0
2021-08-13,,,,,,,,
2021-08-14,,,,,,,,
2021-08-15,,,,,,,,
2021-08-16,46.0,1038.0,33.0,776.0,31.5,735.0,48.0,1114.0
2021-08-17,46.0,1064.0,33.5,777.0,31.5,735.0,48.0,1106.0
2021-08-18,46.5,1057.0,33.0,778.0,31.0,728.0,48.5,1119.0
2021-08-19,46.5,1057.0,33.0,779.0,31.0,730.0,48.5,1119.0
2021-08-20,,,,,,,,
2021-08-21,,,,,,,,
2021-08-22,46.5,1060.0,33.5,787.0,32.0,735.0,48.5,1119.0
2021-08-23,46.0,1052.0,33.5,785.0,32.0,748.0,48.5,1119.0
2021-08-24,46.5,1060.0,33.5,788.0,32.0,748.0,48.5,1119.0
2021-08-25,47.0,1067.0,34.0,790.0,32.0,752.0,48.5,1121.0
2021-08-26,46.5,1060.0,34.0,789.0,32.0,752.0,48.5,1119.0
2021-08-27,,,,,,,,
2021-08-28,,,,,37.0,850.0,,
2021-08-29,46.5,1064.0,34.0,794.0,33.0,757.0,48.5,1119.0
2021-08-30,,,,,,,,
2021-08-31,46.5,1064.0,34.0,794.0,33.0,757.0,48.5,1119.0
2021-09-01,46.5,1061.0,34.0,794.0,33.0,755.0,48.5,1119.0
2021-09-02,46.5,1070.0,34.0,796.0,33.0,757.0,48.5,1120.0
2021-09-03,,,35.0,820.0,33.0,760.0,,
2021-09-04,,,,,,,,
2021-09-05,46.5,1075.0,34.0,798.0,33.0,761.0,48.5,1121.0
2021-09-06,47.0,1079.0,34.5,799.0,32.5,763.0,48.5,1117.0
2021-09-07,46.5,1072.0,34.0,799.0,32.5,758.0,48.5,1117.0
2021-09-08,47.5,1086.0,34.0,800.0,32.5,758.0,48.5,1117.0
2021-09-09,47.5,1081.0,34.0,800.0,33.0,759.0,48.5,1119.0
2021-09-10,,,,,,,,
2021-09-11,,,37.5,882.0,,,,
2021-09-12,47.5,1091.0,34.5,805.0,33.0,770.0,48.5,1122.0
2021-09-13,47.5,1091.0,34.5,808.0,33.0,766.0,48.5,1122.0
2021-09-14,48.0,1094.0,34.5,809.0,33.0,768.0,48.5,1122.0
2021-09-15,47.5,1087.0,34.5,812.0,33.0,768.0,48.5,1122.0
2021-09-16,48.0,1094.0,35.0,813.0,33.0,768.0,48.5,1122.0
2021-09-17,,,34.5,820.0,,,,
2021-09-18,,,,,,,,
2021-09-19,49.5,1123.0,36.0,989.0,34.5,810.0,48.5,1133.0
2021-09-20,50.0,1143.0,36.0,996.0,34.5,810.0,50.0,1165.0
2021-09-21,50.0,1145.0,36.0,997.0,34.5,810.0,50.5,1171.0
2021-09-22,50.5,1147.0,36.0,847.0,35.0,808.0,50.5,1171.0
2021-09-23,50.5,1151.0,36.0,1006.0,35.0,806.0,50.5,1171.0
2021-09-24,,,,,,,,
2021-09-25,50.0,1250.0,33.0,780.0,31.0,720.0,,
2021-09-26,50.5,1155.0,36.5,1001.0,34.5,812.0,50.5,1179.0
2021-09-27,50.5,1155.0,36.5,1005.0,34.5,812.0,50.5,1179.0
2021-09-28,50.5,1153.0,36.5,853.0,34.5,812.0,50.5,1179.0
2021-09-29,50.5,1157.0,36.5,853.0,34.5,805.0,51.5,1192.0
2021-09-30,51.5,1173.0,36.5,853.0,34.5,802.0,51.5,1184.0
2021-10-01,,,34.5,800.0,,,,
2021-10-02,,,,,,,,
2021-10-03,50.5,1148.0,36.0,989.0,34.5,804.0,51.5,1192.0
2021-10-04,50.5,1148.0,36.0,985.0,34.5,804.0,51.5,1192.0
2021-10-05,50.5,1157.0,36.0,990.0,34.5,809.0,51.5,1192.0
2021-10-06,50.5,1155.0,36.0,985.0,34.0,806.0,50.5,1192.0
2021-10-07,50.5,1158.0,36.0,841.0,34.0,806.0,50.5,1191.0
2021-10-08,,,36.0,890.0,,,,
2021-10-09,,,,,,,,
2021-10-10,50.5,1140.0,35.5,837.0,34.0,808.0,50.5,1191.0
2021-10-11,50.5,1138.0,35.5,837.0,34.0,808.0,50.5,1191.0
2021-10-12,50.5,1140.0,36.0,838.0,34.5,810.0,51.5,1205.0
2021-10-13,50.5,1140.0,35.5,833.0,34.5,811.0,51.5,1205.0
2021-10-14,50.5,1137.0,35.5,832.0,34.0,801.0,51.5,1208.0
2021-10-15,,,,,,,,
2021-10-16,,,,,,,,
2021-10-17,50.5,1134.0,35.5,830.0,33.5,790.0,52.0,1212.0
2021-10-18,50.5,1137.0,35.5,831.0,34.0,800.0,52.0,1212.0
2021-10-19,50.0,1126.0,35.5,823.0,34.0,805.0,52.0,1212.0
2021-10-20,,,34.5,820.0,33.0,750.0,,
2021-10-21,50.0,1126.0,35.5,824.0,34.0,807.0,52.0,1212.0
2021-10-22,,,,,,,,
2021-10-23,,,,,,,,
2021-10-24,50.0,1127.0,35.5,828.0,34.0,800.0,52.0,1212.0
2021-10-25,50.0,1127.0,35.5,829.0,34.0,800.0,52.0,1212.0
2021-10-26,49.5,1139.0,35.5,838.0,34.0,794.0,52.0,1212.0
2021-10-27,50.0,1146.0,35.5,842.0,34.0,828.0,51.5,1201.0
2021-10-28,49.5,1139.0,36.0,843.0,34.0,814.0,52.0,1212.0
2021-10-29,,,,,,,,
2021-10-30,64.5,1500.0,39.5,1060.0,31.0,,,
2021-10-31,,,,,,,,
2021-11-01,50.5,1158.0,36.5,850.0,35.0,814.0,53.0,1231.0
2021-11-02,50.5,1151.0,36.5,849.0,35.0,815.0,52.0,1213.0
2021-11-03,51.5,1165.0,36.5,850.0,35.0,822.0,52.5,1216.0
2021-11-04,51.5,1166.0,36.5,850.0,34.5,820.0,52.5,1216.0
2021-11-05,55.0,1300.0,33.0,800.0,,,49.0,1200.0
2021-11-06,,,,,,,,
2021-11-07,50.5,1165.0,36.5,856.0,35.0,830.0,52.5,1212.0
2021-11-08,51.0,1170.0,36.5,857.0,35.0,830.0,52.5,1214.0
2021-11-09,51.5,1183.0,36.5,855.0,35.0,830.0,52.5,1214.0
2021-11-10,51.5,1194.0,36.5,856.0,35.0,826.0,52.5,1212.0
2021-11-11,51.5,1194.0,36.5,855.0,35.0,827.0,52.5,1212.0
2021-11-12,,,,,,,,
2021-11-13,,,,,,,,
2021-11-14,52.5,1201.0,36.5,852.0,35.0,816.0,53.5,1232.0
2021-11-15,51.5,1193.0,36.5,850.0,35.0,814.0,53.5,1232.0
2021-11-16,52.5,1206.0,36.5,851.0,35.5,825.0,53.5,1259.0
2021-11-17,52.5,1202.0,36.5,853.0,35.5,824.0,54.0,1255.0
2021-11-18,52.5,1208.0,36.5,852.0,35.0,816.0,54.0,1255.0
2021-11-19,,,39.0,930.0,,,,
2021-11-20,59.0,1350.0,35.5,850.0,35.0,850.0,59.0,1350.0
2021-11-21,52.5,1208.0,36.0,847.0,35.0,819.0,54.0,1255.0
2021-11-22,52.5,1208.0,36.0,845.0,35.0,816.0,54.0,1255.0
2021-11-23,52.5,1209.0,36.0,844.0,35.0,805.0,54.0,1260.0
2021-11-24,52.5,1204.0,35.5,832.0,35.0,805.0,51.5,1192.0
2021-11-25,52.5,1203.0,35.5,829.0,34.5,801.0,51.5,1192.0
2021-11-26,,,,,,,,
2021-11-27,,,,,,,,
2021-11-28,52.5,1197.0,35.0,984.0,34.0,796.0,51.5,1171.0
2021-11-29,52.5,1197.0,34.5,812.0,34.0,794.0,51.5,1177.0
2021-11-30,52.0,1193.0,34.0,798.0,33.0,762.0,54.0,1245.0
2021-12-01,51.5,1192.0,34.0,792.0,33.0,762.0,53.5,1253.0
2021-12-02,51.5,1189.0,34.0,788.0,32.5,747.0,53.5,1250.0
2021-12-03,,,,,,,,
2021-12-04,55.0,1300.0,33.0,800.0,,,49.0,1200.0
2021-12-05,51.5,1191.0,34.0,789.0,33.0,765.0,53.5,1255.0
2021-12-06,51.5,1197.0,33.5,787.0,33.0,768.0,52.5,1242.0
2021-12-07,51.5,1197.0,33.5,787.0,32.0,758.0,52.5,1242.0
2021-12-08,51.5,1199.0,33.5,780.0,32.0,758.0,53.5,1246.0
2021-12-09,51.5,1199.0,33.5,776.0,32.0,758.0,53.5,1246.0
2021-12-10,,,,,,,,
2021-12-11,53.5,1300.0,31.0,740.0,31.0,740.0,,
2021-12-12,51.5,1196.0,33.0,774.0,32.0,756.0,53.5,1246.0
2021-12-13,51.5,1189.0,33.0,772.0,32.0,756.0,52.5,1242.0
2021-12-14,51.5,1187.0,33.0,769.0,32.0,748.0,52.5,1242.0
2021-12-15,51.5,1187.0,33.0,766.0,32.0,748.0,52.5,1242.0
2021-12-16,,,,,,,,
2021-12-17,53.5,1300.0,31.0,740.0,31.0,740.0,,
2021-12-18,53.5,1300.0,31.0,740.0,31.0,740.0,,
2021-12-19,51.5,1191.0,33.0,766.0,32.0,748.0,52.5,1242.0
2021-12-20,51.5,1191.0,33.0,765.0,32.0,748.0,52.5,1242.0
2021-12-21,51.5,1189.0,33.0,766.0,32.0,746.0,52.5,1242.0
2021-12-22,51.5,1194.0,33.0,766.0,32.0,748.0,52.5,1242.0
2021-12-23,51.5,1197.0,33.0,766.0,32.0,749.0,52.5,1242.0
2021-12-24,,,,,,,,
2021-12-25,,,,,,,,
2021-12-26,52.5,1207.0,33.0,767.0,32.0,749.0,52.5,1242.0
2021-12-27,52.5,1209.0,33.0,768.0,32.0,751.0,52.5,1242.0
2021-12-28,52.5,1203.0,33.0,767.0,32.0,751.0,52.5,1242.0
2021-12-29,52.0,1206.0,33.0,766.0,32.0,750.0,52.5,1240.0
