date,chemical fertilizer - d. a. p_avg_retail_price,chemical fertilizer - d. a. p_avg_wholesale_price,chemical fertilizer - gypsum (imported)_avg_retail_price,chemical fertilizer - gypsum (imported)_avg_wholesale_price,chemical fertilizer - gypsum (local)_avg_retail_price,chemical fertilizer - gypsum (local)_avg_wholesale_price,chemical fertilizer - m. p (imported) - china_avg_retail_price,chemical fertilizer - m. p (imported) - china_avg_wholesale_price,chemical fertilizer - m. p (imported) - russia_avg_retail_price,chemical fertilizer - m. p (imported) - russia_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - crystal_avg_retail_price,chemical fertilizer - s. s. p (imported) - crystal_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - powder_avg_retail_price,chemical fertilizer - s. s. p (imported) - powder_avg_wholesale_price,chemical fertilizer - s. s. p (local) - powder_avg_retail_price,chemical fertilizer - s. s. p (local) - powder_avg_wholesale_price,chemical fertilizer - t. s. p. (imported)_avg_retail_price,chemical fertilizer - t. s. p. (imported)_avg_wholesale_price,chemical fertilizer - t. s. p. (local)_avg_retail_price,chemical fertilizer - t. s. p. (local)_avg_wholesale_price,chemical fertilizer - urea (ghorashal)_avg_retail_price,chemical fertilizer - urea (ghorashal)_avg_wholesale_price,chemical fertilizer - urea (jamuna)_avg_retail_price,chemical fertilizer - urea (jamuna)_avg_wholesale_price,chemical fertilizer - urea (kafco)_avg_retail_price,chemical fertilizer - urea (kafco)_avg_wholesale_price,chemical fertilizer - urea (zia)_avg_retail_price,chemical fertilizer - urea (zia)_avg_wholesale_price,chemical fertilizer - zinc (imported)_avg_retail_price,chemical fertilizer - zinc (imported)_avg_wholesale_price,chemical fertilizer - zinc (local)_avg_retail_price,chemical fertilizer - zinc (local)_avg_wholesale_price,compost manure - cow dung_avg_retail_price,compost manure - cow dung_avg_wholesale_price
2019-09-03,26.0,1271.0,7.0,256.0,11.5,494.0,16.5,748.0,15.5,968.0,,,,,,,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,810.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-04,26.0,1270.0,7.0,256.0,11.5,494.0,16.5,742.0,15.5,968.0,,,,,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,810.0,16.5,800.0,155.0,14500.0,141.5,,,
2019-09-05,26.0,1271.0,7.0,256.0,11.5,494.0,16.5,748.0,15.5,968.0,,,,,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,810.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,26.0,1271.0,7.0,256.0,11.5,494.0,16.5,748.0,15.5,968.0,,,,,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,810.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-09,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-10,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-09-11,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,742.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,141.5,,,
2019-09-12,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-13,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-16,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-17,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-18,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-19,26.0,1271.0,7.0,256.0,11.5,494.0,16.5,748.0,15.5,757.0,,,,,25.0,1150.0,23.0,1118.0,23.5,1130.0,16.5,800.0,16.5,823.0,16.5,810.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,25.5,1251.0,7.0,256.0,10.0,316.0,16.5,747.0,15.5,968.0,,,25.5,1250.0,,,23.0,1301.0,22.5,1098.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-23,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-24,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-25,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,742.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,141.5,,,
2019-09-26,25.5,1254.0,7.0,256.0,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,155.0,14500.0,150.0,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-09-30,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-01,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-02,25.5,1235.0,,,11.0,355.0,16.5,739.0,15.5,968.0,,,25.5,1250.0,,,23.0,1338.0,22.5,1098.0,16.5,813.0,16.5,805.0,16.5,802.0,16.5,800.0,,,138.0,,,
2019-10-03,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,968.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1130.0,16.5,805.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-04,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-07,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,25.5,1251.0,,,10.0,316.0,16.5,747.0,15.5,1040.0,,,25.5,1250.0,,,23.0,1301.0,22.5,1097.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-10,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-14,25.5,1236.0,,,11.5,470.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,805.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-15,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-16,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,141.5,,,
2019-10-17,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-21,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1301.0,23.5,1138.0,17.0,807.0,16.5,823.0,16.5,808.0,16.5,800.0,,,150.0,,,
2019-10-22,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-23,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2019-10-24,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-28,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-29,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-30,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-10-31,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-11-03,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-04,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-05,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-06,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2019-11-07,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-11-10,25.5,1235.0,,,,,15.5,735.0,,,,,,,,,22.5,1100.0,22.5,1090.0,,,,,16.5,790.0,16.5,800.0,,,,,,
2019-11-11,25.5,1248.0,,,8.5,316.0,16.5,742.0,15.5,760.0,,,25.5,1250.0,,,23.0,1119.0,22.5,1097.0,,,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-12,25.5,1252.0,,,9.5,412.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-13,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2019-11-14,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-18,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-19,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-20,25.5,1238.0,,,11.5,470.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,805.0,16.5,802.0,16.5,800.0,,,138.0,,,
2019-11-21,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-25,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-26,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-27,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2019-11-28,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,25.5,1220.0,,,,,15.5,720.0,,,,,,,,,22.5,1100.0,22.5,1100.0,,,,,15.5,780.0,,,,,,,,
2019-12-01,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-02,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-03,25.5,1254.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-04,25.5,1255.0,,,10.0,412.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2019-12-05,24.5,1193.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,23.5,1141.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-09,23.5,1141.0,,,10.0,412.0,16.5,754.0,15.5,760.0,,,25.5,1250.0,25.0,1150.0,23.0,1125.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-10,23.5,1141.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-11,23.5,1141.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-12,23.5,1126.0,,,10.0,412.0,16.5,748.0,15.5,1180.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1147.0,17.0,820.0,16.5,830.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,23.5,1141.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,23.5,1141.0,,,10.0,412.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-18,22.5,1056.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-19,22.5,1056.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-23,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-24,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-25,21.5,1000.0,,,,,15.5,735.0,,,,,,,,,22.5,1100.0,22.5,1090.0,,,,,16.5,790.0,16.5,800.0,,,,,,
2019-12-26,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-30,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2019-12-31,21.5,994.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-01,21.5,1026.0,,,10.0,316.0,16.5,742.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,141.5,,,
2020-01-02,20.5,972.0,,,10.0,316.0,16.5,748.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1338.0,23.5,1138.0,17.0,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,21.5,1008.0,,,9.5,316.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-06,21.5,1008.0,,,9.5,316.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-07,21.5,1008.0,,,9.5,316.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-08,19.5,909.0,,,9.5,316.0,16.5,738.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,138.0,,,
2020-01-09,20.5,924.0,,,9.5,316.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,20.5,924.0,,,9.5,316.0,16.5,744.0,15.5,1040.0,,,25.5,1250.0,25.0,1150.0,23.0,1375.0,23.5,1138.0,,820.0,16.5,823.0,16.5,802.0,16.5,800.0,,,150.0,,,
